timestamp,unit_id,unit_type,empire_or_resistance,location_x,location_y,destination_x,destination_y,homeworld
2025-07-09 08:31:38,366,at-at,resistance,1,10,7,8,Eriadu
2025-07-09 08:31:37,367,x-wing,resistance,9,10,9,5,Kashyyyk
2025-07-09 08:31:36,368,unknown,resistance,6,6,4,10,Umbara
2025-07-09 08:31:35,369,tie_silencer,empire,2,4,1,2,Chandrila
2025-07-09 08:31:34,370,resistance_soldier,resistance,8,2,10,8,Serenno
2025-07-09 08:31:33,371,tie_silencer,empire,10,10,4,4,Serenno
2025-07-09 08:31:32,372,tie_silencer,resistance,10,6,6,3,Socorro
2025-07-09 08:31:31,373,tie_silencer,empire,2,4,6,7,Tund
2025-07-09 08:31:30,374,tie_fighter,empire,6,8,4,8,Bestine IV
2025-07-09 08:31:29,375,at-at,resistance,10,3,1,5,Mon Cala
2025-07-09 08:31:28,376,tie_fighter,resistance,4,9,4,4,Tholoth
2025-07-09 08:31:27,377,at-st,resistance,1,1,4,7,Naboo
2025-07-09 08:31:26,378,stormtrooper,empire,5,9,5,10,Dathomir
2025-07-09 08:31:25,379,at-st,empire,3,4,7,9,Zolan
2025-07-09 08:31:24,380,unknown,empire,8,3,7,6,Dorin
2025-07-09 08:31:23,381,stormtrooper,empire,8,1,5,10,Concord Dawn
2025-07-09 08:31:22,382,x-wing,empire,9,8,5,2,Skako
2025-07-09 08:31:21,383,unknown,resistance,3,4,1,1,Tund
2025-07-09 08:31:20,384,unknown,empire,3,10,3,7,Champala
2025-07-09 08:31:19,385,at-at,resistance,4,7,2,5,Cerea
2025-07-09 08:31:18,386,at-st,resistance,3,7,8,4,Quermia
2025-07-09 08:31:17,387,unknown,resistance,2,6,7,2,Alderaan
2025-07-09 08:31:16,388,at-at,resistance,7,4,7,5,Bestine IV
2025-07-09 08:31:15,389,x-wing,resistance,1,5,10,4,Trandosha
2025-07-09 08:31:14,390,at-at,resistance,2,7,2,2,Chandrila
2025-07-09 08:31:13,391,at-st,resistance,2,7,3,7,Shili
2025-07-09 08:31:12,392,at-at,empire,10,5,8,3,Bestine IV
2025-07-09 08:31:11,393,tie_silencer,empire,2,7,5,4,Troiken
2025-07-09 08:31:10,394,tie_fighter,empire,8,1,3,8,Tatooine
2025-07-09 08:31:09,395,x-wing,empire,1,9,6,6,Corellia
2025-07-09 08:31:08,396,tie_fighter,empire,9,7,8,8,Stewjon
2025-07-09 08:31:07,397,tie_silencer,resistance,9,3,7,6,Stewjon
2025-07-09 08:31:06,398,stormtrooper,empire,2,5,2,2,Malastare
2025-07-09 08:31:05,399,x-wing,empire,1,3,8,4,Vulpter
2025-07-09 08:31:04,400,unknown,empire,6,9,9,3,Serenno
2025-07-09 08:31:03,401,unknown,empire,6,3,3,2,Zolan
2025-07-09 08:31:02,402,tie_fighter,resistance,9,7,4,1,Concord Dawn
2025-07-09 08:31:01,403,x-wing,resistance,2,10,5,1,Vulpter
2025-07-09 08:31:00,404,x-wing,empire,5,1,10,3,Trandosha
2025-07-09 08:30:59,405,resistance_soldier,empire,10,8,9,7,Stewjon
2025-07-09 08:30:58,406,resistance_soldier,resistance,4,3,7,7,Kashyyyk
2025-07-09 08:30:57,407,unknown,empire,10,10,10,9,Corellia
2025-07-09 08:30:56,408,stormtrooper,empire,2,5,6,1,Stewjon
2025-07-09 08:30:55,409,x-wing,resistance,5,10,10,8,Vulpter
2025-07-09 08:30:54,410,stormtrooper,resistance,7,1,8,8,Trandosha
2025-07-09 08:30:53,411,unknown,empire,2,8,3,9,Champala
2025-07-09 08:30:52,412,unknown,empire,10,2,2,4,Concord Dawn
2025-07-09 08:30:51,413,tie_silencer,empire,7,10,10,5,Mirial
2025-07-09 08:30:50,414,resistance_soldier,resistance,9,10,2,10,Toydaria
2025-07-09 08:30:49,415,unknown,resistance,8,2,10,4,Serenno
2025-07-09 08:30:48,416,tie_fighter,empire,5,5,4,9,Concord Dawn
2025-07-09 08:30:47,417,tie_silencer,empire,3,9,1,10,Kalee
2025-07-09 08:30:46,418,x-wing,empire,5,3,4,3,Zolan
2025-07-09 08:30:45,419,at-st,resistance,9,5,5,4,Ryloth
2025-07-09 08:30:44,420,stormtrooper,empire,8,10,8,4,Socorro
2025-07-09 08:30:43,421,x-wing,empire,4,4,8,4,Kashyyyk
2025-07-09 08:30:42,422,x-wing,empire,7,10,5,1,Iktotch
2025-07-09 08:30:41,423,stormtrooper,empire,6,3,4,9,Socorro
2025-07-09 08:30:40,424,resistance_soldier,resistance,10,1,1,2,Mirial
2025-07-09 08:30:39,425,at-st,resistance,8,8,7,9,Iridonia
2025-07-09 08:30:38,426,unknown,resistance,3,5,4,5,Alderaan
2025-07-09 08:30:37,427,resistance_soldier,empire,10,1,6,1,Ryloth
2025-07-09 08:30:36,428,tie_fighter,resistance,7,6,1,6,Troiken
2025-07-09 08:30:35,429,at-st,empire,9,6,1,6,Iktotch
2025-07-09 08:30:34,430,at-st,resistance,7,3,9,10,Umbara
2025-07-09 08:30:33,431,tie_fighter,resistance,10,8,5,6,Kashyyyk
2025-07-09 08:30:32,432,tie_silencer,empire,2,6,7,1,Ojom
2025-07-09 08:30:31,433,resistance_soldier,resistance,8,6,9,7,Ryloth
2025-07-09 08:30:30,434,at-at,empire,6,8,2,9,Champala
2025-07-09 08:30:29,435,stormtrooper,resistance,1,10,7,5,Haruun Kal
2025-07-09 08:30:28,436,unknown,resistance,2,2,8,3,Socorro
2025-07-09 08:30:27,437,unknown,empire,4,3,2,1,Malastare
2025-07-09 08:30:26,438,tie_silencer,resistance,3,8,8,7,Bestine IV
2025-07-09 08:30:25,439,x-wing,empire,9,6,5,9,Quermia
2025-07-09 08:30:24,440,at-st,resistance,6,5,8,7,Toydaria
2025-07-09 08:30:23,441,tie_silencer,empire,7,8,7,8,Muunilinst
2025-07-09 08:30:22,442,x-wing,resistance,10,10,5,9,Mon Cala
2025-07-09 08:30:21,443,at-at,resistance,7,1,2,4,Haruun Kal
2025-07-09 08:30:20,444,resistance_soldier,resistance,7,4,1,7,Cerea
2025-07-09 08:30:19,445,x-wing,empire,4,9,2,4,Vulpter
2025-07-09 08:30:18,446,x-wing,empire,6,8,5,8,Haruun Kal
2025-07-09 08:30:17,447,at-st,empire,10,3,3,4,Glee Anselm
2025-07-09 08:30:16,448,tie_fighter,empire,4,5,9,10,Concord Dawn
2025-07-09 08:30:15,449,tie_silencer,resistance,1,5,4,9,Dorin
2025-07-09 08:30:14,450,resistance_soldier,empire,4,7,4,1,Glee Anselm
2025-07-09 08:30:13,451,resistance_soldier,empire,5,7,10,2,Dorin
2025-07-09 08:30:12,452,unknown,empire,2,1,10,3,Aleen Minor
2025-07-09 08:30:11,453,resistance_soldier,empire,5,2,9,3,Haruun Kal
2025-07-09 08:30:10,454,at-at,resistance,1,3,3,3,Kalee
2025-07-09 08:30:09,455,x-wing,empire,9,8,5,7,Chandrila
2025-07-09 08:30:08,456,resistance_soldier,resistance,4,3,3,5,Kalee
2025-07-09 08:30:07,457,x-wing,resistance,9,4,5,10,Shili
2025-07-09 08:30:06,458,stormtrooper,empire,9,9,5,4,Troiken
2025-07-09 08:30:05,459,stormtrooper,empire,8,10,1,5,Eriadu
2025-07-09 08:30:04,460,at-st,resistance,5,2,4,2,Zolan
2025-07-09 08:30:03,461,at-at,empire,8,2,3,3,Glee Anselm
2025-07-09 08:30:02,462,at-at,resistance,6,3,9,1,Kashyyyk
2025-07-09 08:30:01,463,unknown,empire,8,5,1,6,Socorro
2025-07-09 08:30:00,464,stormtrooper,resistance,10,4,4,6,Vulpter
2025-07-09 08:29:59,465,tie_silencer,resistance,2,5,10,3,Chandrila
2025-07-09 08:29:58,466,unknown,resistance,6,5,9,8,Aleen Minor
2025-07-09 08:29:57,467,resistance_soldier,resistance,6,9,2,7,Bestine IV
2025-07-09 08:29:56,468,resistance_soldier,resistance,3,4,8,7,Umbara
2025-07-09 08:29:55,469,tie_silencer,resistance,7,7,6,5,Skako
2025-07-09 08:29:54,470,x-wing,empire,3,8,7,7,Serenno
2025-07-09 08:29:53,471,tie_silencer,empire,6,5,8,7,Serenno
2025-07-09 08:29:52,472,resistance_soldier,resistance,3,8,6,2,Socorro
2025-07-09 08:29:51,473,stormtrooper,resistance,7,8,7,1,Rodia
2025-07-09 08:29:50,474,tie_silencer,empire,6,2,2,1,Trandosha
2025-07-09 08:29:49,475,resistance_soldier,resistance,2,3,7,7,Bestine IV
2025-07-09 08:29:48,476,resistance_soldier,resistance,9,1,5,6,Haruun Kal
2025-07-09 08:29:47,477,tie_fighter,resistance,8,9,6,3,Shili
2025-07-09 08:29:46,478,stormtrooper,resistance,5,3,8,1,Quermia
2025-07-09 08:29:45,479,tie_fighter,resistance,9,10,10,9,Alderaan
2025-07-09 08:29:44,480,tie_silencer,resistance,1,8,1,3,Glee Anselm
2025-07-09 08:29:43,481,stormtrooper,empire,2,10,10,3,Concord Dawn
2025-07-09 08:29:42,482,tie_fighter,empire,4,8,3,10,Tatooine
2025-07-09 08:29:41,483,unknown,resistance,6,1,4,1,Iktotch
2025-07-09 08:29:40,484,x-wing,empire,8,5,7,4,Umbara
2025-07-09 08:29:39,485,resistance_soldier,empire,10,7,10,4,Bestine IV
2025-07-09 08:29:38,486,at-at,empire,7,9,3,1,Ojom
2025-07-09 08:29:37,487,x-wing,empire,10,1,6,8,Malastare
2025-07-09 08:29:36,488,tie_silencer,empire,2,8,8,10,Corellia
2025-07-09 08:29:35,489,tie_silencer,resistance,1,4,7,8,Troiken
2025-07-09 08:29:34,490,x-wing,empire,3,10,10,6,Tatooine
2025-07-09 08:29:33,491,at-st,empire,2,6,6,6,Tatooine
2025-07-09 08:29:32,492,at-at,resistance,7,2,3,1,Iktotch
2025-07-09 08:29:31,493,x-wing,resistance,4,8,9,6,Dathomir
2025-07-09 08:29:30,494,at-st,empire,10,7,2,2,Champala
2025-07-09 08:29:29,495,x-wing,empire,5,8,5,2,Iktotch
2025-07-09 08:29:28,496,stormtrooper,empire,6,4,5,5,Tatooine
2025-07-09 08:29:27,497,tie_fighter,resistance,7,10,7,4,Sullust
2025-07-09 08:29:26,498,stormtrooper,resistance,4,6,7,3,Umbara
2025-07-09 08:29:25,499,stormtrooper,empire,1,8,5,1,Ojom
2025-07-09 08:29:24,500,tie_fighter,resistance,3,4,1,8,Zolan
2025-07-09 08:29:23,501,stormtrooper,empire,7,1,5,6,Eriadu
2025-07-09 08:29:22,502,x-wing,empire,9,3,4,10,Tund
2025-07-09 08:29:21,503,unknown,empire,1,9,5,10,Corellia
2025-07-09 08:29:20,504,unknown,resistance,4,4,3,10,Glee Anselm
2025-07-09 08:29:19,505,tie_fighter,resistance,2,5,2,5,Glee Anselm
2025-07-09 08:29:18,506,stormtrooper,resistance,2,8,7,4,Troiken
2025-07-09 08:29:17,507,tie_fighter,resistance,10,8,6,5,Chandrila
2025-07-09 08:29:16,508,tie_fighter,empire,6,4,2,5,Dagobah
2025-07-09 08:29:15,509,unknown,resistance,10,10,5,1,Naboo
2025-07-09 08:29:14,510,unknown,resistance,3,4,4,2,Glee Anselm
2025-07-09 08:29:13,511,x-wing,empire,1,7,5,3,Ojom
2025-07-09 08:29:12,512,at-at,empire,1,8,10,4,Shili
2025-07-09 08:29:11,513,resistance_soldier,empire,2,5,8,7,Aleen Minor
2025-07-09 08:29:10,514,at-st,empire,7,5,5,10,Haruun Kal
2025-07-09 08:29:09,515,tie_silencer,resistance,1,6,3,8,Mirial
2025-07-09 08:29:08,516,x-wing,empire,9,5,10,10,Mirial
2025-07-09 08:29:07,517,at-at,empire,1,2,4,3,Naboo
2025-07-09 08:29:06,518,tie_fighter,empire,6,1,7,4,Tholoth
2025-07-09 08:29:05,519,resistance_soldier,empire,3,10,3,9,Kashyyyk
2025-07-09 08:29:04,520,unknown,resistance,3,2,8,3,Iktotch
2025-07-09 08:29:03,521,at-at,resistance,4,6,2,2,Champala
2025-07-09 08:29:02,522,resistance_soldier,empire,6,2,7,7,Trandosha
2025-07-09 08:29:01,523,at-at,resistance,9,4,10,8,Socorro
2025-07-09 08:29:00,524,at-at,resistance,6,2,3,5,Ojom
2025-07-09 08:28:59,525,tie_silencer,empire,4,5,9,10,Troiken
2025-07-09 08:28:58,526,tie_silencer,empire,8,10,1,8,Serenno
2025-07-09 08:28:57,527,resistance_soldier,resistance,6,6,6,8,Iridonia
2025-07-09 08:28:56,528,unknown,empire,4,3,3,1,Trandosha
2025-07-09 08:28:55,529,tie_fighter,resistance,2,1,7,6,Glee Anselm
2025-07-09 08:28:54,530,at-at,resistance,5,9,5,5,Mon Cala
2025-07-09 08:28:53,531,resistance_soldier,resistance,7,2,6,1,Kalee
2025-07-09 08:28:52,532,tie_fighter,resistance,4,5,3,7,Naboo
2025-07-09 08:28:51,533,at-st,empire,3,6,1,10,Dathomir
2025-07-09 08:28:50,534,x-wing,resistance,9,7,5,10,Dathomir
2025-07-09 08:28:49,535,unknown,empire,9,1,3,1,Dagobah
2025-07-09 08:28:48,536,tie_silencer,empire,9,9,1,9,Dagobah
2025-07-09 08:28:47,537,at-at,resistance,4,5,5,8,Sullust
2025-07-09 08:28:46,538,stormtrooper,resistance,10,2,7,8,Ojom
2025-07-09 08:28:45,539,at-st,resistance,3,10,3,3,Ryloth
2025-07-09 08:28:44,540,tie_fighter,empire,6,7,7,1,Rodia
2025-07-09 08:28:43,541,unknown,resistance,5,6,5,10,Zolan
2025-07-09 08:28:42,542,x-wing,empire,9,3,5,1,Tholoth
2025-07-09 08:28:41,543,x-wing,resistance,10,1,3,8,Alderaan
2025-07-09 08:28:40,544,at-st,empire,7,9,3,9,Muunilinst
2025-07-09 08:28:39,545,tie_fighter,empire,5,10,2,8,Dathomir
2025-07-09 08:28:38,546,tie_silencer,empire,7,8,2,6,Dagobah
2025-07-09 08:28:37,547,x-wing,resistance,4,1,10,3,Haruun Kal
2025-07-09 08:28:36,548,x-wing,empire,6,10,8,5,Tatooine
2025-07-09 08:28:35,549,at-st,resistance,9,9,1,9,Iktotch
2025-07-09 08:28:34,550,stormtrooper,empire,3,7,3,1,Serenno
2025-07-09 08:28:33,551,tie_fighter,empire,7,5,4,9,Sullust
2025-07-09 08:28:32,552,tie_silencer,resistance,4,9,1,5,Sullust
2025-07-09 08:28:31,553,at-at,resistance,8,6,1,6,Dathomir
2025-07-09 08:28:30,554,unknown,resistance,8,9,10,3,Skako
2025-07-09 08:28:29,555,unknown,empire,8,6,5,1,Vulpter
2025-07-09 08:28:28,556,unknown,resistance,10,2,2,3,Dagobah
2025-07-09 08:28:27,557,x-wing,empire,1,9,10,5,Muunilinst
2025-07-09 08:28:26,558,at-st,resistance,5,2,5,2,Sullust
2025-07-09 08:28:25,559,stormtrooper,resistance,6,10,10,3,Socorro
2025-07-09 08:28:24,560,tie_silencer,resistance,7,9,1,5,Socorro
2025-07-09 08:28:23,561,at-st,empire,10,2,10,2,Dagobah
2025-07-09 08:28:22,562,tie_fighter,empire,1,8,7,8,Cerea
2025-07-09 08:28:21,563,x-wing,resistance,4,9,8,6,Ojom
2025-07-09 08:28:20,564,tie_fighter,resistance,9,10,1,9,Chandrila
2025-07-09 08:28:19,565,tie_silencer,empire,2,3,5,1,Muunilinst
2025-07-09 08:28:18,566,tie_fighter,empire,2,3,9,1,Serenno
2025-07-09 08:28:17,567,x-wing,empire,3,7,6,1,Ryloth
2025-07-09 08:28:16,568,x-wing,resistance,10,6,3,6,Mon Cala
2025-07-09 08:28:15,569,at-at,resistance,2,2,3,7,Socorro
2025-07-09 08:28:14,570,tie_silencer,empire,10,7,4,3,Dagobah
2025-07-09 08:28:13,571,tie_silencer,empire,6,1,8,3,Toydaria
2025-07-09 08:28:12,572,tie_silencer,empire,6,5,9,10,Serenno
2025-07-09 08:28:11,573,at-st,resistance,9,8,4,10,Socorro
2025-07-09 08:28:10,574,resistance_soldier,resistance,10,7,2,9,Cerea
2025-07-09 08:28:09,575,at-at,resistance,10,3,4,4,Champala
2025-07-09 08:28:08,576,stormtrooper,empire,9,4,10,9,Bestine IV
2025-07-09 08:28:07,577,stormtrooper,empire,1,9,7,8,Dagobah
2025-07-09 08:28:06,578,stormtrooper,empire,2,4,2,4,Cerea
2025-07-09 08:28:05,579,resistance_soldier,resistance,3,10,8,9,Tholoth
2025-07-09 08:28:04,580,x-wing,resistance,10,6,5,6,Glee Anselm
2025-07-09 08:28:03,581,x-wing,resistance,8,9,7,1,Naboo
2025-07-09 08:28:02,582,tie_fighter,resistance,10,5,7,9,Glee Anselm
2025-07-09 08:28:01,583,tie_silencer,resistance,4,9,2,2,Champala
2025-07-09 08:28:00,584,at-at,empire,3,1,6,6,Rodia
2025-07-09 08:27:59,585,stormtrooper,empire,1,8,10,2,Eriadu
2025-07-09 08:27:58,586,x-wing,empire,4,5,1,5,Tholoth
2025-07-09 08:27:57,587,at-st,resistance,5,4,2,2,Iktotch
2025-07-09 08:27:56,588,at-st,resistance,2,4,6,2,Vulpter
2025-07-09 08:27:55,589,x-wing,empire,6,7,10,10,Concord Dawn
2025-07-09 08:27:54,590,tie_silencer,resistance,10,2,4,4,Mon Cala
2025-07-09 08:27:53,591,stormtrooper,empire,3,5,10,6,Dagobah
2025-07-09 08:27:52,592,at-st,resistance,4,2,9,1,Concord Dawn
2025-07-09 08:27:51,593,at-st,resistance,6,4,9,8,Dathomir
2025-07-09 08:27:50,594,resistance_soldier,resistance,6,1,7,7,Tholoth
2025-07-09 08:27:49,595,unknown,resistance,8,10,5,9,Haruun Kal
2025-07-09 08:27:48,596,unknown,resistance,9,7,3,4,Haruun Kal
2025-07-09 08:27:47,597,at-st,empire,1,9,4,4,Skako
2025-07-09 08:27:46,598,resistance_soldier,resistance,10,4,3,4,Kashyyyk
2025-07-09 08:27:45,599,x-wing,empire,1,5,10,8,Stewjon
2025-07-09 08:27:44,600,tie_fighter,resistance,8,3,6,5,Haruun Kal
2025-07-09 08:27:43,601,resistance_soldier,resistance,6,3,2,9,Dathomir
2025-07-09 08:27:42,602,resistance_soldier,empire,7,9,8,8,Muunilinst
2025-07-09 08:27:41,603,x-wing,resistance,10,3,10,5,Sullust
2025-07-09 08:27:40,604,x-wing,empire,9,7,6,1,Malastare
2025-07-09 08:27:39,605,at-st,empire,5,4,10,3,Tund
2025-07-09 08:27:38,606,stormtrooper,resistance,2,10,4,9,Kalee
2025-07-09 08:27:37,607,tie_fighter,resistance,5,3,1,2,Mon Cala
2025-07-09 08:27:36,608,tie_fighter,empire,5,8,3,6,Trandosha
2025-07-09 08:27:35,609,stormtrooper,empire,7,6,7,7,Shili
2025-07-09 08:27:34,610,resistance_soldier,resistance,2,2,7,8,Zolan
2025-07-09 08:27:33,611,at-at,empire,4,1,4,7,Dagobah
2025-07-09 08:27:32,612,stormtrooper,resistance,9,7,2,3,Zolan
2025-07-09 08:27:31,613,resistance_soldier,empire,3,7,8,3,Aleen Minor
2025-07-09 08:27:30,614,at-at,resistance,6,6,7,6,Kashyyyk
2025-07-09 08:27:29,615,x-wing,empire,10,2,8,6,Quermia
2025-07-09 08:27:28,616,stormtrooper,empire,7,6,2,2,Concord Dawn
2025-07-09 08:27:27,617,at-st,resistance,10,5,1,3,Iridonia
2025-07-09 08:27:26,618,at-at,resistance,9,2,5,7,Zolan
2025-07-09 08:27:25,619,x-wing,empire,5,3,3,3,Zolan
2025-07-09 08:27:24,620,x-wing,empire,3,2,2,7,Malastare
2025-07-09 08:27:23,621,tie_silencer,resistance,10,7,7,5,Ryloth
2025-07-09 08:27:22,622,at-st,empire,9,10,4,9,Trandosha
2025-07-09 08:27:21,623,stormtrooper,resistance,10,9,6,9,Bestine IV
2025-07-09 08:27:20,624,x-wing,resistance,10,8,10,2,Concord Dawn
2025-07-09 08:27:19,625,resistance_soldier,empire,1,9,3,8,Serenno
2025-07-09 08:27:18,626,tie_fighter,resistance,10,1,10,9,Mirial
2025-07-09 08:27:17,627,unknown,resistance,2,10,9,5,Concord Dawn
2025-07-09 08:27:16,628,stormtrooper,empire,4,1,3,10,Shili
2025-07-09 08:27:15,629,at-at,resistance,3,2,2,1,Kashyyyk
2025-07-09 08:27:14,630,x-wing,resistance,9,10,5,10,Iridonia
2025-07-09 08:27:13,631,tie_silencer,empire,2,5,8,4,Chandrila
2025-07-09 08:27:12,632,at-at,empire,3,2,10,10,Dorin
2025-07-09 08:27:11,633,at-st,empire,1,6,6,7,Bestine IV
2025-07-09 08:27:10,634,stormtrooper,empire,7,10,10,7,Bestine IV
2025-07-09 08:27:09,635,x-wing,resistance,4,2,9,10,Trandosha
2025-07-09 08:27:08,636,resistance_soldier,empire,5,6,2,2,Dorin
2025-07-09 08:27:07,637,at-at,empire,6,1,10,9,Zolan
2025-07-09 08:27:06,638,stormtrooper,empire,9,5,7,2,Serenno
2025-07-09 08:27:05,639,stormtrooper,resistance,8,6,4,7,Aleen Minor
2025-07-09 08:27:04,640,tie_silencer,resistance,10,5,4,2,Chandrila
2025-07-09 08:27:03,641,resistance_soldier,resistance,7,9,8,2,Umbara
2025-07-09 08:27:02,642,unknown,empire,10,2,8,6,Serenno
2025-07-09 08:27:01,643,x-wing,resistance,8,4,5,8,Dorin
2025-07-09 08:27:00,644,unknown,empire,7,10,5,2,Tholoth
2025-07-09 08:26:59,645,at-st,empire,2,9,10,7,Ojom
2025-07-09 08:26:58,646,tie_silencer,empire,4,5,6,7,Shili
2025-07-09 08:26:57,647,at-at,resistance,4,5,2,9,Iridonia
2025-07-09 08:26:56,648,x-wing,resistance,7,1,5,10,Ryloth
2025-07-09 08:26:55,649,resistance_soldier,empire,9,8,3,4,Dorin
2025-07-09 08:26:54,650,tie_fighter,resistance,7,10,10,9,Ryloth
2025-07-09 08:26:53,651,x-wing,resistance,5,6,6,7,Mon Cala
2025-07-09 08:26:52,652,resistance_soldier,empire,5,6,10,2,Trandosha
2025-07-09 08:26:51,653,unknown,empire,8,8,10,3,Concord Dawn
2025-07-09 08:26:50,654,unknown,empire,9,7,8,1,Tatooine
2025-07-09 08:26:49,655,x-wing,resistance,10,10,5,10,Toydaria
2025-07-09 08:26:48,656,tie_fighter,resistance,5,1,6,4,Iktotch
2025-07-09 08:26:47,657,tie_silencer,resistance,5,8,2,4,Kashyyyk
2025-07-09 08:26:46,658,x-wing,empire,6,1,1,1,Naboo
2025-07-09 08:26:45,659,stormtrooper,empire,6,6,4,1,Corellia
2025-07-09 08:26:44,660,at-at,resistance,6,10,4,6,Concord Dawn
2025-07-09 08:26:43,661,unknown,resistance,6,3,9,1,Mirial
2025-07-09 08:26:42,662,tie_silencer,empire,7,5,4,3,Concord Dawn
2025-07-09 08:26:41,663,at-at,resistance,1,10,1,7,Mon Cala
2025-07-09 08:26:40,664,resistance_soldier,resistance,4,8,8,10,Skako
2025-07-09 08:26:39,665,stormtrooper,empire,1,2,5,6,Concord Dawn
2025-07-09 08:26:38,666,resistance_soldier,resistance,6,2,10,9,Naboo
2025-07-09 08:26:37,667,at-st,empire,8,5,6,3,Tatooine
2025-07-09 08:26:36,668,tie_silencer,resistance,3,8,9,9,Shili
2025-07-09 08:26:35,669,at-st,resistance,1,9,5,7,Eriadu
2025-07-09 08:26:34,670,x-wing,resistance,4,5,3,2,Skako
2025-07-09 08:26:33,671,x-wing,empire,1,9,10,5,Eriadu
2025-07-09 08:26:32,672,at-st,resistance,1,5,2,6,Socorro
2025-07-09 08:26:31,673,at-at,resistance,1,3,5,7,Shili
2025-07-09 08:26:30,674,stormtrooper,empire,7,2,10,10,Dorin
2025-07-09 08:26:29,675,x-wing,resistance,1,7,9,1,Kalee
2025-07-09 08:26:28,676,tie_fighter,empire,3,5,4,7,Eriadu
2025-07-09 08:26:27,677,stormtrooper,empire,1,9,6,8,Corellia
2025-07-09 08:26:26,678,resistance_soldier,resistance,7,2,6,7,Troiken
2025-07-09 08:26:25,679,tie_silencer,empire,3,6,1,6,Naboo
2025-07-09 08:26:24,680,resistance_soldier,empire,10,10,5,5,Tund
2025-07-09 08:26:23,681,unknown,empire,8,1,5,1,Kalee
2025-07-09 08:26:22,682,stormtrooper,empire,1,3,7,8,Aleen Minor
2025-07-09 08:26:21,683,stormtrooper,empire,6,9,10,5,Corellia
2025-07-09 08:26:20,684,tie_silencer,resistance,5,9,8,10,Dathomir
2025-07-09 08:26:19,685,stormtrooper,resistance,5,2,7,9,Haruun Kal
2025-07-09 08:26:18,686,tie_silencer,empire,10,7,4,9,Kalee
2025-07-09 08:26:17,687,tie_fighter,resistance,7,1,5,10,Kalee
2025-07-09 08:26:16,688,x-wing,resistance,5,1,2,9,Cerea
2025-07-09 08:26:15,689,x-wing,empire,6,5,3,8,Zolan
2025-07-09 08:26:14,690,tie_fighter,empire,4,1,6,7,Toydaria
2025-07-09 08:26:13,691,stormtrooper,empire,7,7,3,7,Concord Dawn
2025-07-09 08:26:12,692,at-at,empire,2,2,8,5,Shili
2025-07-09 08:26:11,693,x-wing,resistance,7,5,3,7,Naboo
2025-07-09 08:26:10,694,unknown,empire,4,1,5,1,Tholoth
2025-07-09 08:26:09,695,tie_fighter,empire,3,9,6,3,Corellia
2025-07-09 08:26:08,696,tie_silencer,empire,7,4,8,10,Corellia
2025-07-09 08:26:07,697,at-at,resistance,5,4,5,6,Mon Cala
2025-07-09 08:26:06,698,x-wing,empire,8,10,8,1,Vulpter
2025-07-09 08:26:05,699,unknown,resistance,5,5,9,8,Glee Anselm
2025-07-09 08:26:04,700,at-at,empire,9,9,3,3,Ojom
2025-07-09 08:26:03,701,at-st,empire,9,2,2,3,Stewjon
2025-07-09 08:26:02,702,stormtrooper,empire,10,3,6,6,Tholoth
2025-07-09 08:26:01,703,tie_fighter,resistance,9,4,10,6,Shili
2025-07-09 08:26:00,704,at-st,empire,7,7,6,8,Corellia
2025-07-09 08:25:59,705,at-st,empire,10,2,1,4,Tatooine
2025-07-09 08:25:58,706,at-at,empire,5,2,10,7,Rodia
2025-07-09 08:25:57,707,x-wing,empire,6,9,9,5,Rodia
2025-07-09 08:25:56,708,tie_silencer,resistance,5,5,5,4,Muunilinst
2025-07-09 08:25:55,709,tie_silencer,empire,10,7,5,1,Troiken
2025-07-09 08:25:54,710,x-wing,empire,6,1,6,1,Mirial
2025-07-09 08:25:53,711,resistance_soldier,resistance,8,5,1,8,Quermia
2025-07-09 08:25:52,712,unknown,empire,6,8,9,4,Dorin
2025-07-09 08:25:51,713,tie_silencer,resistance,1,1,8,8,Chandrila
2025-07-09 08:25:50,714,tie_fighter,resistance,2,6,5,10,Bestine IV
2025-07-09 08:25:49,715,at-at,resistance,8,1,4,10,Concord Dawn
2025-07-09 08:25:48,716,at-at,resistance,2,10,7,9,Mon Cala
2025-07-09 08:25:47,717,unknown,resistance,3,9,3,8,Kashyyyk
2025-07-09 08:25:46,718,tie_silencer,empire,1,4,7,2,Troiken
2025-07-09 08:25:45,719,resistance_soldier,empire,2,9,8,4,Dagobah
2025-07-09 08:25:44,720,at-st,empire,3,1,8,3,Cerea
2025-07-09 08:25:43,721,unknown,resistance,8,3,3,2,Glee Anselm
2025-07-09 08:25:42,722,unknown,empire,7,5,2,4,Muunilinst
2025-07-09 08:25:41,723,at-st,resistance,10,7,1,10,Ryloth
2025-07-09 08:25:40,724,at-at,resistance,2,3,1,8,Rodia
2025-07-09 08:25:39,725,stormtrooper,resistance,7,5,10,8,Rodia
2025-07-09 08:25:38,726,at-at,empire,10,10,6,8,Skako
2025-07-09 08:25:37,727,tie_fighter,resistance,1,1,7,8,Ryloth
2025-07-09 08:25:36,728,at-at,empire,8,7,3,2,Champala
2025-07-09 08:25:35,729,at-st,empire,9,5,6,6,Tholoth
2025-07-09 08:25:34,730,tie_silencer,empire,3,4,6,7,Socorro
2025-07-09 08:25:33,731,tie_silencer,empire,10,2,4,8,Mirial
